frame, face_id, timestamp, confidence, success, pose_Tx, pose_Ty, pose_Tz, pose_Rx, pose_Ry, pose_Rz, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r, AU01_c, AU02_c, AU04_c, AU05_c, AU06_c, AU07_c, AU09_c, AU10_c, AU12_c, AU14_c, AU15_c, AU17_c, AU20_c, AU23_c, AU25_c, AU26_c, AU28_c, AU45_c
122, 0, 4.037, 0.93, 1, 6.5, 0.6, 343.0, 0.268, 0.032, 0.036, 0.00, 0.00, 0.00, 0.00, 1.63, 2.03, 0.05, 1.25, 2.28, 0.00, 0.36, 0.31, 0.46, 0.18, 1.86, 1.19, 0.24, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00
123, 0, 4.071, 0.93, 1, 4.6, -0.5, 342.8, 0.261, 0.040, 0.031, 0.00, 0.00, 0.00, 0.00, 1.54, 1.93, 0.12, 1.16, 2.24, 0.02, 0.51, 0.39, 0.51, 0.08, 1.70, 1.10, 0.09, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00
124, 0, 4.104, 0.93, 1, 2.9, -1.2, 343.0, 0.259, 0.048, 0.027, 0.00, 0.00, 0.00, 0.00, 1.54, 1.88, 0.19, 1.14, 2.26, 0.02, 0.60, 0.43, 0.53, 0.01, 1.60, 1.10, 0.20, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00
125, 0, 4.137, 0.93, 1, 1.2, -1.8, 344.4, 0.258, 0.057, 0.023, 0.00, 0.00, 0.00, 0.00, 1.56, 1.98, 0.35, 1.11, 2.26, 0.10, 0.58, 0.47, 0.39, 0.00, 1.46, 1.09, 0.69, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00
126, 0, 4.171, 0.93, 1, -0.0, -2.5, 342.2, 0.210, 0.053, 0.024, 0.00, 0.00, 0.00, 0.00, 1.61, 2.07, 0.46, 1.17, 2.29, 0.11, 0.47, 0.44, 0.29, 0.00, 1.33, 1.14, 1.26, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00
127, 0, 4.204, 0.93, 1, -1.5, -3.1, 342.5, 0.200, 0.051, 0.020, 0.00, 0.00, 0.00, 0.00, 1.67, 2.33, 0.64, 1.06, 2.26, 0.11, 0.42, 0.41, 0.14, 0.07, 1.18, 1.09, 1.52, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00
128, 0, 4.238, 0.98, 1, -3.0, -4.1, 345.5, 0.198, 0.063, 0.013, 0.00, 0.00, 0.00, 0.00, 1.59, 2.38, 0.64, 1.00, 2.23, 0.04, 0.45, 0.32, 0.08, 0.16, 1.17, 0.90, 1.03, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00
129, 0, 4.271, 0.98, 1, -4.4, -4.9, 347.1, 0.207, 0.076, 0.009, 0.00, 0.00, 0.00, 0.00, 1.49, 2.41, 0.58, 0.89, 2.24, 0.00, 0.42, 0.23, 0.02, 0.24, 1.22, 0.76, 0.46, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00
130, 0, 4.304, 0.93, 1, -5.5, -5.7, 348.4, 0.203, 0.086, 0.008, 0.00, 0.00, 0.00, 0.00, 1.37, 2.17, 0.46, 0.96, 2.28, 0.00, 0.45, 0.15, 0.00, 0.24, 1.39, 0.60, 0.06, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00
131, 0, 4.338, 0.93, 1, -6.6, -6.3, 349.6, 0.199, 0.095, 0.007, 0.00, 0.00, 0.00, 0.00, 1.32, 1.91, 0.40, 0.95, 2.33, 0.00, 0.39, 0.15, 0.00, 0.22, 1.51, 0.57, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
132, 0, 4.371, 0.93, 1, -7.4, -7.0, 350.6, 0.191, 0.103, 0.005, 0.00, 0.00, 0.00, 0.00, 1.25, 1.79, 0.37, 0.92, 2.35, 0.00, 0.40, 0.26, 0.00, 0.23, 1.58, 0.50, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
133, 0, 4.404, 0.98, 1, -8.0, -7.6, 350.9, 0.184, 0.107, 0.006, 0.00, 0.00, 0.00, 0.03, 1.20, 1.82, 0.38, 0.87, 2.36, 0.00, 0.33, 0.32, 0.00, 0.26, 1.48, 0.39, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
134, 0, 4.438, 0.98, 1, -8.4, -8.1, 351.9, 0.181, 0.114, 0.007, 0.00, 0.00, 0.00, 0.10, 1.15, 1.86, 0.44, 0.88, 2.41, 0.00, 0.29, 0.42, 0.00, 0.33, 1.29, 0.31, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
135, 0, 4.471, 0.98, 1, -8.7, -8.6, 352.5, 0.175, 0.116, 0.007, 0.00, 0.00, 0.00, 0.16, 1.08, 1.91, 0.51, 0.78, 2.38, 0.00, 0.26, 0.63, 0.00, 0.51, 0.98, 0.25, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
136, 0, 4.505, 0.98, 1, -8.6, -9.2, 351.3, 0.162, 0.109, 0.009, 0.00, 0.00, 0.00, 0.21, 1.01, 1.81, 0.52, 0.67, 2.32, 0.14, 0.29, 0.91, 0.03, 0.80, 0.63, 0.23, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 1.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
137, 0, 4.538, 0.98, 1, -8.8, -10.1, 352.5, 0.145, 0.113, 0.010, 0.00, 0.00, 0.00, 0.27, 0.97, 1.72, 0.53, 0.50, 2.19, 0.27, 0.25, 1.20, 0.18, 1.06, 0.29, 0.27, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 1.00, 1.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
138, 0, 4.571, 0.98, 1, -9.0, -10.6, 353.3, 0.133, 0.114, 0.010, 0.00, 0.00, 0.00, 0.37, 0.93, 1.61, 0.45, 0.40, 2.14, 0.37, 0.26, 1.37, 0.28, 1.14, 0.08, 0.40, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 1.00, 1.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
139, 0, 4.605, 0.98, 1, -9.2, -11.1, 353.3, 0.125, 0.116, 0.012, 0.00, 0.00, 0.00, 0.39, 0.85, 1.56, 0.43, 0.33, 2.06, 0.31, 0.25, 1.55, 0.27, 1.07, 0.00, 0.58, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 1.00, 1.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
140, 0, 4.638, 0.98, 1, -9.3, -11.5, 353.4, 0.121, 0.123, 0.015, 0.03, 0.00, 0.00, 0.33, 0.74, 1.51, 0.34, 0.30, 2.02, 0.26, 0.27, 1.75, 0.23, 1.13, 0.00, 0.66, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
141, 0, 4.671, 0.98, 1, -9.9, -12.1, 353.8, 0.119, 0.121, 0.038, 0.12, 0.00, 0.00, 0.32, 0.67, 1.40, 0.35, 0.34, 1.96, 0.22, 0.20, 1.86, 0.21, 1.08, 0.00, 0.66, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
142, 0, 4.705, 0.98, 1, -9.6, -12.1, 352.5, 0.113, 0.124, 0.026, 0.12, 0.03, 0.00, 0.36, 0.63, 1.39, 0.28, 0.36, 1.93, 0.14, 0.08, 1.93, 0.28, 1.13, 0.00, 0.59, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
143, 0, 4.738, 0.98, 1, -10.1, -12.4, 353.2, 0.112, 0.124, 0.045, 0.09, 0.03, 0.00, 0.48, 0.62, 1.34, 0.20, 0.33, 1.84, 0.15, 0.13, 2.01, 0.46, 1.16, 0.07, 0.55, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
144, 0, 4.771, 0.98, 1, -11.1, -12.6, 353.7, 0.097, 0.137, 0.068, 0.01, 0.04, 0.00, 0.37, 0.65, 1.44, 0.12, 0.30, 1.82, 0.08, 0.18, 2.01, 0.56, 1.34, 0.07, 0.58, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
145, 0, 4.805, 0.98, 1, -10.5, -12.5, 354.4, 0.105, 0.116, 0.066, 0.01, 0.06, 0.00, 0.23, 0.81, 1.66, 0.34, 0.30, 1.81, 0.07, 0.23, 1.99, 0.49, 1.22, 0.07, 0.59, 0.35, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
146, 0, 4.838, 0.98, 1, -9.7, -12.1, 351.3, 0.103, 0.113, 0.038, 0.13, 0.10, 0.00, 0.04, 0.98, 1.86, 0.70, 0.34, 1.86, 0.04, 0.12, 1.82, 0.20, 0.87, 0.07, 0.51, 1.15, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
147, 0, 4.872, 0.98, 1, -9.6, -11.6, 352.9, 0.095, 0.112, 0.029, 0.21, 0.13, 0.00, 0.00, 1.10, 1.75, 0.96, 0.42, 1.87, 0.11, 0.14, 1.76, 0.02, 0.53, 0.11, 0.30, 2.02, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
148, 0, 4.905, 0.93, 1, -9.3, -11.5, 353.2, 0.093, 0.113, 0.029, 0.22, 0.07, 0.00, 0.00, 1.13, 1.68, 1.00, 0.41, 1.83, 0.21, 0.17, 1.75, 0.00, 0.47, 0.13, 0.27, 2.37, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
149, 0, 4.938, 0.98, 1, -8.8, -11.5, 349.4, 0.094, 0.104, 0.031, 0.10, 0.03, 0.00, 0.00, 1.16, 1.80, 0.93, 0.41, 1.80, 0.29, 0.25, 1.73, 0.00, 0.52, 0.09, 0.20, 2.07, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
150, 0, 4.972, 0.98, 1, -8.6, -11.6, 351.2, 0.096, 0.113, 0.034, 0.01, 0.00, 0.00, 0.00, 1.09, 2.11, 0.89, 0.27, 1.65, 0.24, 0.22, 1.56, 0.00, 0.47, 0.09, 0.19, 1.50, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 1.00, 1.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
151, 0, 5.005, 0.98, 1, -8.3, -11.6, 352.0, 0.104, 0.116, 0.040, 0.00, 0.00, 0.00, 0.00, 0.96, 2.21, 0.82, 0.14, 1.55, 0.13, 0.17, 1.28, 0.00, 0.31, 0.16, 0.06, 1.01, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 1.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
152, 0, 5.038, 0.98, 1, -7.9, -11.7, 354.4, 0.108, 0.121, 0.044, 0.00, 0.00, 0.00, 0.00, 0.81, 2.06, 0.71, 0.04, 1.43, 0.01, 0.17, 1.07, 0.00, 0.15, 0.19, 0.07, 0.56, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 1.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
153, 0, 5.072, 0.98, 1, -7.4, -11.6, 353.4, 0.113, 0.115, 0.045, 0.00, 0.00, 0.00, 0.00, 0.76, 1.86, 0.64, 0.00, 1.46, 0.00, 0.20, 0.94, 0.00, 0.10, 0.27, 0.06, 0.26, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 1.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
154, 0, 5.105, 0.98, 1, -7.0, -11.4, 353.0, 0.122, 0.115, 0.047, 0.00, 0.00, 0.00, 0.00, 0.74, 1.74, 0.59, 0.06, 1.52, 0.00, 0.20, 0.78, 0.00, 0.16, 0.31, 0.06, 0.06, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
155, 0, 5.138, 0.98, 1, -6.6, -11.1, 352.7, 0.136, 0.103, 0.046, 0.00, 0.00, 0.00, 0.00, 0.76, 1.82, 0.66, 0.13, 1.59, 0.00, 0.20, 0.60, 0.00, 0.21, 0.49, 0.00, 0.01, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
156, 0, 5.172, 0.98, 1, -6.3, -10.9, 353.2, 0.142, 0.100, 0.045, 0.00, 0.00, 0.00, 0.00, 0.80, 1.84, 0.71, 0.23, 1.64, 0.00, 0.24, 0.53, 0.00, 0.23, 0.50, 0.01, 0.01, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
157, 0, 5.205, 0.98, 1, -6.3, -10.8, 353.6, 0.142, 0.102, 0.045, 0.00, 0.00, 0.00, 0.00, 0.84, 1.78, 0.71, 0.29, 1.65, 0.01, 0.36, 0.57, 0.00, 0.15, 0.55, 0.04, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
158, 0, 5.239, 0.98, 1, -6.4, -10.6, 354.0, 0.145, 0.101, 0.044, 0.00, 0.00, 0.00, 0.00, 0.85, 1.69, 0.68, 0.36, 1.67, 0.04, 0.44, 0.63, 0.00, 0.08, 0.55, 0.18, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
159, 0, 5.272, 0.98, 1, -6.4, -10.3, 353.9, 0.147, 0.101, 0.043, 0.00, 0.00, 0.00, 0.00, 0.84, 1.61, 0.73, 0.44, 1.61, 0.04, 0.47, 0.60, 0.00, 0.02, 0.72, 0.45, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
160, 0, 5.305, 0.98, 1, -6.5, -10.0, 352.8, 0.149, 0.102, 0.043, 0.00, 0.00, 0.00, 0.00, 0.91, 1.58, 0.79, 0.70, 1.55, 0.03, 0.51, 0.50, 0.00, 0.00, 1.03, 0.68, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
161, 0, 5.339, 0.98, 1, -6.5, -9.0, 351.7, 0.178, 0.104, 0.040, 0.00, 0.00, 0.00, 0.00, 0.96, 1.41, 0.81, 1.01, 1.48, 0.04, 0.57, 0.35, 0.00, 0.00, 1.44, 0.94, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00
162, 0, 5.372, 0.98, 1, -6.6, -8.2, 350.2, 0.204, 0.103, 0.039, 0.00, 0.00, 0.00, 0.00, 1.03, 1.46, 0.78, 1.26, 1.48, 0.13, 0.54, 0.22, 0.00, 0.00, 1.86, 1.06, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00
163, 0, 5.405, 0.98, 1, -6.6, -7.9, 349.2, 0.208, 0.100, 0.040, 0.00, 0.00, 0.00, 0.00, 1.02, 1.36, 0.84, 1.15, 1.42, 0.13, 0.57, 0.24, 0.00, 0.00, 1.85, 1.16, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00
164, 0, 5.439, 0.98, 1, -6.6, -8.6, 350.5, 0.174, 0.098, 0.045, 0.00, 0.00, 0.00, 0.00, 0.90, 1.41, 0.83, 0.83, 1.41, 0.08, 0.54, 0.31, 0.00, 0.00, 1.53, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00
165, 0, 5.472, 0.98, 1, -6.3, -9.8, 353.0, 0.139, 0.087, 0.050, 0.00, 0.00, 0.00, 0.00, 0.77, 1.40, 0.78, 0.50, 1.35, 0.05, 0.56, 0.59, 0.00, 0.12, 0.98, 0.74, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
166, 0, 5.506, 0.98, 1, -5.8, -10.2, 353.9, 0.132, 0.074, 0.056, 0.00, 0.00, 0.00, 0.00, 0.61, 1.37, 0.65, 0.32, 1.34, 0.07, 0.51, 0.76, 0.03, 0.18, 0.58, 0.50, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
167, 0, 5.539, 0.98, 1, -5.4, -9.9, 354.4, 0.133, 0.072, 0.063, 0.00, 0.00, 0.00, 0.00, 0.55, 1.37, 0.57, 0.24, 1.27, 0.07, 0.53, 0.90, 0.14, 0.23, 0.29, 0.36, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
168, 0, 5.572, 0.98, 1, -5.0, -9.3, 355.3, 0.144, 0.075, 0.068, 0.00, 0.00, 0.00, 0.00, 0.50, 1.23, 0.40, 0.13, 1.16, 0.03, 0.49, 0.88, 0.36, 0.12, 0.11, 0.32, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
169, 0, 5.606, 0.98, 1, -4.3, -8.5, 355.9, 0.151, 0.059, 0.071, 0.00, 0.00, 0.00, 0.00, 0.49, 1.20, 0.26, 0.03, 1.05, 0.01, 0.42, 0.83, 0.49, 0.07, 0.02, 0.27, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
170, 0, 5.639, 0.98, 1, -3.9, -7.9, 355.7, 0.156, 0.052, 0.070, 0.00, 0.00, 0.00, 0.00, 0.48, 1.20, 0.17, 0.00, 1.01, 0.01, 0.33, 0.67, 0.46, 0.03, 0.07, 0.23, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
171, 0, 5.672, 0.98, 1, -3.8, -7.2, 355.2, 0.166, 0.044, 0.070, 0.00, 0.00, 0.00, 0.00, 0.49, 1.18, 0.29, 0.16, 1.03, 0.00, 0.30, 0.46, 0.23, 0.02, 0.22, 0.19, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
172, 0, 5.706, 0.98, 1, -3.9, -6.7, 354.3, 0.167, 0.044, 0.069, 0.00, 0.00, 0.00, 0.00, 0.51, 1.20, 0.38, 0.32, 1.06, 0.00, 0.26, 0.27, 0.08, 0.00, 0.45, 0.20, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
173, 0, 5.739, 0.98, 1, -4.1, -6.3, 353.3, 0.179, 0.040, 0.068, 0.00, 0.00, 0.00, 0.00, 0.52, 1.09, 0.50, 0.50, 1.03, 0.00, 0.18, 0.25, 0.00, 0.00, 0.57, 0.36, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
174, 0, 5.772, 0.93, 1, -4.2, -5.8, 353.5, 0.180, 0.037, 0.068, 0.00, 0.00, 0.00, 0.00, 0.50, 1.22, 0.51, 0.48, 1.07, 0.00, 0.17, 0.32, 0.00, 0.00, 0.62, 0.48, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
175, 0, 5.806, 0.98, 1, -4.0, -5.2, 354.5, 0.180, 0.033, 0.067, 0.00, 0.00, 0.00, 0.00, 0.54, 1.30, 0.51, 0.49, 1.10, 0.00, 0.18, 0.45, 0.00, 0.00, 0.39, 0.46, 0.20, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00
176, 0, 5.839, 0.98, 1, -3.1, -4.4, 354.4, 0.180, 0.016, 0.068, 0.00, 0.00, 0.00, 0.00, 0.62, 1.48, 0.40, 0.42, 1.17, 0.04, 0.24, 0.68, 0.00, 0.06, 0.20, 0.26, 0.60, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
177, 0, 5.873, 0.98, 1, -2.2, -3.8, 355.0, 0.177, 0.005, 0.066, 0.00, 0.00, 0.00, 0.00, 0.65, 1.46, 0.24, 0.40, 1.24, 0.05, 0.26, 0.81, 0.10, 0.12, 0.00, 0.07, 0.94, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
178, 0, 5.906, 0.98, 1, -1.2, -3.2, 357.3, 0.186, -0.003, 0.065, 0.00, 0.00, 0.00, 0.00, 0.62, 1.50, 0.11, 0.40, 1.34, 0.05, 0.23, 0.81, 0.17, 0.19, 0.00, 0.00, 1.05, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
179, 0, 5.939, 0.98, 1, -0.5, -2.4, 355.6, 0.197, -0.010, 0.063, 0.00, 0.00, 0.00, 0.00, 0.56, 1.31, 0.04, 0.52, 1.40, 0.06, 0.19, 0.75, 0.17, 0.13, 0.00, 0.07, 0.78, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
180, 0, 5.973, 0.98, 1, 0.1, -1.9, 356.4, 0.202, -0.020, 0.064, 0.00, 0.00, 0.00, 0.00, 0.52, 1.10, 0.03, 0.65, 1.41, 0.08, 0.16, 0.64, 0.07, 0.07, 0.02, 0.08, 0.54, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
181, 0, 6.006, 0.98, 1, 0.4, -1.4, 356.7, 0.213, -0.019, 0.064, 0.00, 0.00, 0.00, 0.00, 0.50, 0.93, 0.02, 0.67, 1.40, 0.12, 0.21, 0.66, 0.00, 0.00, 0.05, 0.17, 0.33, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
182, 0, 6.039, 0.98, 1, 0.7, -1.2, 357.1, 0.214, -0.020, 0.064, 0.00, 0.00, 0.00, 0.00, 0.51, 0.93, 0.04, 0.66, 1.36, 0.12, 0.23, 0.66, 0.00, 0.00, 0.16, 0.21, 0.29, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
